CTLabel,BoroCode,BoroName,CT2020,BoroCT2020,CDEligibil,NTAName,NTA2020,CDTA2020,CDTANAME,GEOID,PUMA,Shape_Leng,Shape_Area,B19013001,id,Station ID,area,perimeter,calculatedarea
"22.02","1",Manhattan,"002202","1002202",,East Village,MN0303,MN03,MN03 Lower East Side-Chinatown (CD 3 Equivalent),"36061002202","4103",3817.39139778000,603922.20424100000,"121389","0","1",15164894.247381,14925.757219,30732.044
"30.02","1",Manhattan,"003002","1003002",,East Village,MN0303,MN03,MN03 Lower East Side-Chinatown (CD 3 Equivalent),"36061003002","4103",4045.16613839000,841097.86763500003,"68382","0","1",15164894.247381,14925.757219,78141.275
"182","1",Manhattan,"018200","1018200",,East Harlem (North),MN1102,MN11,MN11 East Harlem (CD 11 Equivalent),"36061018200","4111",5776.71394784000,1904007.70913999993,"36696","0","1",15164894.247381,14925.757219,176890.472
"188","1",Manhattan,"018800","1018800",,East Harlem (North),MN1102,MN11,MN11 East Harlem (CD 11 Equivalent),"36061018800","4111",5109.45863773000,1599420.55685000005,"41288","0","1",15164894.247381,14925.757219,148593.005
"179","1",Manhattan,"017900","1017900",,Upper West Side (Central),MN0702,MN07,MN07 Upper West Side (CD 7 Approximation),"36061017900","4107",6438.49081547000,2278484.15436000004,"158109","0","1",15164894.247381,14925.757219,161746.670
"183","1",Manhattan,"018300","1018300",,Upper West Side (Central),MN0702,MN07,MN07 Upper West Side (CD 7 Approximation),"36061018300","4107",6592.53533538000,2391021.04184000008,"146918","0","1",15164894.247381,14925.757219,165682.107
"455","4",Queens,"045500","4045500",,Corona,QN0402,QN04,QN04 Elmhurst-Corona (CD 4 Approximation),"36081045500","4404",5292.80190428000,1594376.38431000011,"75033","0","1",15164894.247381,14925.757219,63240.634
"717.02","4",Queens,"071702","4071702",,Rego Park,QN0601,QN06,QN06 Forest Hills-Rego Park (CD 6 Approximation),"36081071702","4406",7665.93041837000,2446733.02791999979,"99719","0","1",15164894.247381,14925.757219,218379.634
"67","2",Bronx,"006700","2006700",,Melrose,BX0102,BX01,BX01 Melrose-Mott Haven-Port Morris (CD 1 Approximation),"36005006700","4221",6521.59069326000,2277490.13047000021,"17390","0","1",15164894.247381,14925.757219,211279.625
"69","2",Bronx,"006900","2006900",,Melrose,BX0102,BX01,BX01 Melrose-Mott Haven-Port Morris (CD 1 Approximation),"36005006900","4221",6537.68936891000,2029126.22115999996,"29627","0","1",15164894.247381,14925.757219,133779.939
"383.04","2",Bronx,"038304","2038304",,Belmont,BX0603,BX06,BX06 Tremont-Belmont-West Farms (CD 6 Approximation),"36005038304","4263",6044.64677771000,753194.91091600002,"20625","0","1",15164894.247381,14925.757219,69975.089
"365.02","2",Bronx,"036502","2036502",,Tremont,BX0602,BX06,BX06 Tremont-Belmont-West Farms (CD 6 Approximation),"36005036502","4263",4332.70921286000,1050346.61063000001,"31729","0","1",15164894.247381,14925.757219,90340.392
"77","2",Bronx,"007700","2007700",,Melrose,BX0102,BX01,BX01 Melrose-Mott Haven-Port Morris (CD 1 Approximation),"36005007700","4221",4500.48534578000,1214306.32205999992,"48846","0","1",15164894.247381,14925.757219,112814.319
"230","1",Manhattan,"023000","1023000",,Harlem (North),MN1002,MN10,MN10 Harlem (CD 10 Equivalent),"36061023000","4110",5672.96765607000,1869850.73640999990,"34890","0","1",15164894.247381,14925.757219,173717.232
"232","1",Manhattan,"023200","1023200",,Harlem (North),MN1002,MN10,MN10 Harlem (CD 10 Equivalent),"36061023200","4110",5761.01276738000,1943381.06013000011,"35438","0","1",15164894.247381,14925.757219,180548.526
"224.01","2",Bronx,"022401","2022401",,Pelham Parkway-Van Nest,BX1101,BX11,BX11 Pelham Parkway-Morris Park (CD 11 Approximation),"36005022401","4211",5148.26864214000,923976.21031200001,"63571","0","1",15164894.247381,14925.757219,85837.881
"954","4",Queens,"095400","4095400",,Rockaway Beach-Arverne-Edgemere,QN1402,QN14,QN14 The Rockaways (CD 14 Approximation),"36081095400","4414",17206.72748800000,8729578.67724999972,"82694","0","1",15164894.247381,14925.757219,557119.603
"964","4",Queens,"096400","4096400",,Rockaway Beach-Arverne-Edgemere,QN1402,QN14,QN14 The Rockaways (CD 14 Approximation),"36081096400","4414",21034.05722790000,9237368.93414000049,"104737","0","1",15164894.247381,14925.757219,575293.246
"209.01","1",Manhattan,"020901","1020901",,Morningside Heights,MN0901,MN09,MN09 Morningside Heights-Hamilton Heights (CD 9 Equivalent),"36061020901","4109",4807.67813441000,1246712.33205999993,"22743","0","1",15164894.247381,14925.757219,115824.958
"257","1",Manhattan,"025700","1025700",,Harlem (South),MN1001,MN10,MN10 Harlem (CD 10 Equivalent),"36061025700","4110",6060.11894928000,1550590.10064000008,"85952","0","1",15164894.247381,14925.757219,144056.504
"197.01","1",Manhattan,"019701","1019701",,Morningside Heights,MN0901,MN09,MN09 Morningside Heights-Hamilton Heights (CD 9 Equivalent),"36061019701","4109",10254.30908800000,2535936.66451000003,"49336","0","1",15164894.247381,14925.757219,234928.173
"201.02","1",Manhattan,"020102","1020102",,Harlem (South),MN1001,MN10,MN10 Harlem (CD 10 Equivalent),"36061020102","4110",3751.03762338000,901944.22950200003,"75721","0","1",15164894.247381,14925.757219,83791.286
"155","2",Bronx,"015500","2015500",,Crotona Park East,BX0303,BX03,BX03 Morrisania-Crotona Park East (CD 3 Approximation),"36005015500","4263",5835.15475046000,1230923.84676000010,"37168","0","1",15164894.247381,14925.757219,114358.184
"385","2",Bronx,"038500","2038500",,Belmont,BX0603,BX06,BX06 Tremont-Belmont-West Farms (CD 6 Approximation),"36005038500","4263",7743.52188815000,2050957.40033999993,"24605","0","1",15164894.247381,14925.757219,95145.741
"395","2",Bronx,"039500","2039500",,Tremont,BX0602,BX06,BX06 Tremont-Belmont-West Farms (CD 6 Approximation),"36005039500","4263",11636.80025850000,4416473.06003999989,"23194","0","1",15164894.247381,14925.757219,53993.884
"285","2",Bronx,"028500","2028500",,Kingsbridge-Marble Hill,BX0802,BX08,BX08 Riverdale-Kingsbridge-Marble Hill (CD 8 Approximation),"36005028500","4208",10972.36560210000,2824771.02248999989,"70543","0","1",15164894.247381,14925.757219,262443.029
"66","1",Manhattan,"006600","1006600",,Murray Hill-Kips Bay,MN0603,MN06,MN06 East Midtown-Murray Hill (CD 6 Approximation),"36061006600","4165",5498.14696022000,1880521.00138000003,"126995","0","1",15164894.247381,14925.757219,160462.503
"56","1",Manhattan,"005600","1005600",,Midtown South-Flatiron-Union Square,MN0501,MN05,MN05 Midtown-Flatiron-Union Square (CD 5 Approximation),"36061005600","4165",5723.84052937000,1878253.48965999996,"186028","0","1",15164894.247381,14925.757219,174497.316
"74","1",Manhattan,"007400","1007400",,Midtown South-Flatiron-Union Square,MN0501,MN05,MN05 Midtown-Flatiron-Union Square (CD 5 Approximation),"36061007400","4165",5726.15764943000,1879420.44891000004,"192897","0","1",15164894.247381,14925.757219,174605.781
"91","4",Queens,"009100","4009100",,Old Astoria-Hallets Point,QN0102,QN01,QN01 Astoria-Queensbridge (CD 1 Equivalent),"36081009100","4401",9274.57006994000,2008480.75066999998,"94881","0","1",15164894.247381,14925.757219,17506.247
"152","1",Manhattan,"015200","1015200",,Upper East Side-Yorkville,MN0803,MN08,MN08 Upper East Side-Roosevelt Island (CD 8 Equivalent),"36061015200","4108",9520.89267733000,1963680.63810999994,"124571","0","1",15164894.247381,14925.757219,151140.491
"769.01","4",Queens,"076901","4076901",,Forest Hills,QN0602,QN06,QN06 Forest Hills-Rego Park (CD 6 Approximation),"36081076901","4406",7605.65303362000,1938313.90082999994,"99122","0","1",15164894.247381,14925.757219,180076.836
"769.02","4",Queens,"076902","4076902",,Forest Hills,QN0602,QN06,QN06 Forest Hills-Rego Park (CD 6 Approximation),"36081076902","4406",4439.45262572000,1097828.74053000007,"113042","0","1",15164894.247381,14925.757219,101992.511
"25","1",Manhattan,"002500","1002500",,Chinatown-Two Bridges,MN0301,MN03,MN03 Lower East Side-Chinatown (CD 3 Equivalent),"36061002500","4103",4702.67541930000,1408269.91442999989,"21949","0","1",15164894.247381,14925.757219,110974.548
"274.01","2",Bronx,"027401","2027401",,Pelham Bay-Country Club-City Island,BX1003,BX10,BX10 Co-op City-Throgs Neck (CD 10 Approximation),"36005027401","4210",13854.23433580000,7554415.66521999985,"89925","0","1",15164894.247381,14925.757219,281.433
"713.06","4",Queens,"071306","4071306",,Forest Hills,QN0602,QN06,QN06 Forest Hills-Rego Park (CD 6 Approximation),"36081071306","4406",6228.42045360000,1953708.86223999993,"81458","0","1",15164894.247381,14925.757219,181507.225
"167","1",Manhattan,"016700","1016700",,Upper West Side (Central),MN0702,MN07,MN07 Upper West Side (CD 7 Approximation),"36061016700","4107",7991.05115055000,2195045.97834999999,"223952","0","1",15164894.247381,14925.757219,182085.635
"233","1",Manhattan,"023300","1023300",,Hamilton Heights-Sugar Hill,MN0903,MN09,MN09 Morningside Heights-Hamilton Heights (CD 9 Equivalent),"36061023300","4109",7003.94017337000,2507139.08979000011,"86769","0","1",15164894.247381,14925.757219,229221.314
"237","1",Manhattan,"023700","1023700",,Hamilton Heights-Sugar Hill,MN0903,MN09,MN09 Morningside Heights-Hamilton Heights (CD 9 Equivalent),"36061023700","4109",7009.34375808000,2896787.35340999998,"47333","0","1",15164894.247381,14925.757219,266192.057
"414","2",Bronx,"041400","2041400",,Wakefield-Woodlawn,BX1203,BX12,BX12 Wakefield-Williamsbridge-Eastchester (CD 12 Approximation),"36005041400","4212",15050.21925080000,5946470.20155000035,"63603","0","1",15164894.247381,14925.757219,485040.345
"418","2",Bronx,"041800","2041800",,Wakefield-Woodlawn,BX1203,BX12,BX12 Wakefield-Williamsbridge-Eastchester (CD 12 Approximation),"36005041800","4212",7326.95050034000,2930549.09924999997,"58090","0","1",15164894.247381,14925.757219,272260.602
"165","2",Bronx,"016500","2016500",,Claremont Village-Claremont (East),BX0302,BX03,BX03 Morrisania-Crotona Park East (CD 3 Approximation),"36005016500","4263",7530.48237300000,2083442.09606999997,"46179","0","1",15164894.247381,14925.757219,30809.484
"167","2",Bronx,"016700","2016700",,Claremont Village-Claremont (East),BX0302,BX03,BX03 Morrisania-Crotona Park East (CD 3 Approximation),"36005016700","4263",6657.28907487000,2217493.54735000012,"41500","0","1",15164894.247381,14925.757219,5907.307
"25","4",Queens,"002500","4002500",,Queensbridge-Ravenswood-Dutch Kills,QN0105,QN01,QN01 Astoria-Queensbridge (CD 1 Equivalent),"36081002500","4401",6052.47217361000,2266376.45516999997,"21667","0","1",15164894.247381,14925.757219,210555.674
"214","1",Manhattan,"021400","1021400",,Harlem (North),MN1002,MN10,MN10 Harlem (CD 10 Equivalent),"36061021400","4110",4970.69305952000,1453439.91607000004,"67083","0","1",15164894.247381,14925.757219,135030.861
"411","2",Bronx,"041100","2041100",,Bedford Park,BX0702,BX07,BX07 Fordham-Bedford Park-Norwood (CD 7 Approximation),"36005041100","4207",5854.68957462000,1309721.18928000005,"42484","0","1",15164894.247381,14925.757219,121678.784
"413","2",Bronx,"041300","2041300",,Bedford Park,BX0702,BX07,BX07 Fordham-Bedford Park-Norwood (CD 7 Approximation),"36005041300","4207",6383.26017968000,1865498.64158000005,"62386","0","1",15164894.247381,14925.757219,173312.925
"462.05","2",Bronx,"046205","2046205",,Co-op City,BX1004,BX10,BX10 Co-op City-Throgs Neck (CD 10 Approximation),"36005046205","4210",16254.62789800000,9427018.63433000073,"46401","0","1",15164894.247381,14925.757219,36476.769
"435.01","2",Bronx,"043501","2043501",,Williamsbridge-Olinville,BX1201,BX12,BX12 Wakefield-Williamsbridge-Eastchester (CD 12 Approximation),"36005043501","4212",14370.98396540000,4259155.92846000008,"26523","0","1",15164894.247381,14925.757219,248142.262
"451.01","2",Bronx,"045101","2045101",,Wakefield-Woodlawn,BX1203,BX12,BX12 Wakefield-Williamsbridge-Eastchester (CD 12 Approximation),"36005045101","4212",6651.90062369000,1877554.83547000005,"73021","0","1",15164894.247381,14925.757219,67451.164
"7.01","4",Queens,"000701","4000701",,Long Island City-Hunters Point,QN0201,QN02,QN02 Long Island City-Sunnyside-Woodside (CD 2 Approximation),"36081000701","4402",6613.27048005000,2590006.98924000002,"145922","0","1",15164894.247381,14925.757219,240622.100
"19.01","4",Queens,"001901","4001901",,Long Island City-Hunters Point,QN0201,QN02,QN02 Long Island City-Sunnyside-Woodside (CD 2 Approximation),"36081001901","4402",7245.33074427000,2470533.58326999983,"170078","0","1",15164894.247381,14925.757219,229522.566
"129.02","1",Manhattan,"012902","1012902",,Hell's Kitchen,MN0402,MN04,MN04 Chelsea-Hell's Kitchen (CD 4 Approximation),"36061012902","4104",9778.41772955000,2063182.36021999991,"100991","0","1",15164894.247381,14925.757219,36686.360
"135.01","1",Manhattan,"013501","1013501",,Hell's Kitchen,MN0402,MN04,MN04 Chelsea-Hell's Kitchen (CD 4 Approximation),"36061013501","4104",9258.68578639000,2175808.69657000015,"115574","0","1",15164894.247381,14925.757219,48762.780
"135.02","1",Manhattan,"013502","1013502",,Hell's Kitchen,MN0402,MN04,MN04 Chelsea-Hell's Kitchen (CD 4 Approximation),"36061013502","4104",9840.05056198000,2326895.58856000006,"67279","0","1",15164894.247381,14925.757219,9892.827
"19.03","4",Queens,"001903","4001903",,Long Island City-Hunters Point,QN0201,QN02,QN02 Long Island City-Sunnyside-Woodside (CD 2 Approximation),"36081001903","4402",8996.08960115000,5010495.41951000039,"154432","0","1",15164894.247381,14925.757219,459929.649
"33.01","4",Queens,"003301","4003301",,Queensbridge-Ravenswood-Dutch Kills,QN0105,QN01,QN01 Astoria-Queensbridge (CD 1 Equivalent),"36081003301","4401",7817.74701257000,2066862.12621999998,"154420","0","1",15164894.247381,14925.757219,192019.934
"115","1",Manhattan,"011500","1011500",,Hell's Kitchen,MN0402,MN04,MN04 Chelsea-Hell's Kitchen (CD 4 Approximation),"36061011500","4104",5697.55368139000,1889849.28657000000,"145521","0","1",15164894.247381,14925.757219,175574.777
"88","4",Queens,"008800","4008800",,Ozone Park,QN1002,QN10,QN10 South Ozone Park-Howard Beach (CD 10 Approximation),"36081008800","4410",9773.83693065000,4847018.44068999961,"113891","0","1",15164894.247381,14925.757219,445896.566
"62.02","4",Queens,"006202","4006202",,Howard Beach-Lindenwood,QN1003,QN10,QN10 South Ozone Park-Howard Beach (CD 10 Approximation),"36081006202","4410",30883.00100470000,12442767.40159999952,"72061","0","1",15164894.247381,14925.757219,50600.576
"159","1",Manhattan,"015900","1015900",,Upper West Side-Lincoln Square,MN0701,MN07,MN07 Upper West Side (CD 7 Approximation),"36061015900","4107",6435.88469974000,1874866.35165000008,"170496","0","1",15164894.247381,14925.757219,170291.868
"163","1",Manhattan,"016300","1016300",,Upper West Side (Central),MN0702,MN07,MN07 Upper West Side (CD 7 Approximation),"36061016300","4107",9751.34171477000,2861363.31986999977,"125944","0","1",15164894.247381,14925.757219,237322.528
"3","5",Staten Island,"000300","5000300",,St. George-New Brighton,SI0101,SI01,SI01 North Shore (CD 1 Equivalent),"36085000300","4501",16590.28438110000,4116728.66464000009,"74258","0","1",15164894.247381,14925.757219,354423.414
"6","5",Staten Island,"000600","5000600",,Rosebank-Shore Acres-Park Hill,SI0103,SI01,SI01 North Shore (CD 1 Equivalent),"36085000600","4501",22538.31344590000,7194727.83074000012,"41211","0","1",15164894.247381,14925.757219,279847.771
"7","5",Staten Island,"000700","5000700",,St. George-New Brighton,SI0101,SI01,SI01 North Shore (CD 1 Equivalent),"36085000700","4501",11383.80054330000,5500140.82691999990,"64452","0","1",15164894.247381,14925.757219,159415.287
"8","5",Staten Island,"000800","5000800",,Rosebank-Shore Acres-Park Hill,SI0103,SI01,SI01 North Shore (CD 1 Equivalent),"36085000800","4501",14790.76204810000,8571797.35693000071,"100449","0","1",15164894.247381,14925.757219,214057.116
"9","5",Staten Island,"000900","5000900",,St. George-New Brighton,SI0101,SI01,SI01 North Shore (CD 1 Equivalent),"36085000900","4501",7729.01672908000,2497009.68387999991,"62237","0","1",15164894.247381,14925.757219,61612.671
"11","5",Staten Island,"001100","5001100",,St. George-New Brighton,SI0101,SI01,SI01 North Shore (CD 1 Equivalent),"36085001100","4501",8675.07888027000,3496829.93843000010,"73380","0","1",15164894.247381,14925.757219,172468.465
"17","5",Staten Island,"001700","5001700",,Tompkinsville-Stapleton-Clifton-Fox Hills,SI0102,SI01,SI01 North Shore (CD 1 Equivalent),"36085001700","4501",7691.39834998000,3295780.60300000012,"63558","0","1",15164894.247381,14925.757219,199077.480
"27","5",Staten Island,"002700","5002700",,Tompkinsville-Stapleton-Clifton-Fox Hills,SI0102,SI01,SI01 North Shore (CD 1 Equivalent),"36085002700","4501",6745.56774055000,2702766.38096000021,"33203","0","1",15164894.247381,14925.757219,251094.874
"29","5",Staten Island,"002900","5002900",,Tompkinsville-Stapleton-Clifton-Fox Hills,SI0102,SI01,SI01 North Shore (CD 1 Equivalent),"36085002900","4501",10895.34578680000,5669716.01238000020,"55339","0","1",15164894.247381,14925.757219,65626.721
"33","5",Staten Island,"003300","5003300",,West New Brighton-Silver Lake-Grymes Hill,SI0104,SI01,SI01 North Shore (CD 1 Equivalent),"36085003300","4501",18652.96700870000,9208859.87962000072,"103542","0","1",15164894.247381,14925.757219,73492.348
"40.01","5",Staten Island,"004001","5004001",,Tompkinsville-Stapleton-Clifton-Fox Hills,SI0102,SI01,SI01 North Shore (CD 1 Equivalent),"36085004001","4501",7910.60443262000,3280268.14031999977,"59732","0","1",15164894.247381,14925.757219,257035.020
