CTLabel,BoroCode,BoroName,CT2020,BoroCT2020,CDEligibil,NTAName,NTA2020,CDTA2020,CDTANAME,GEOID,PUMA,Shape_Leng,Shape_Area,calculated,id,Station ID,area,perimeter,DepArea
"398","3",Brooklyn,"039800","3039800",,Gravesend (East)-Homecrest,BK1501,BK15,BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation),"36047039800","4315",7062.93738004000,2184133.46570000006,202911.532,"0","1",15164894.247381,14925.757219,2184133.466
"399","3",Brooklyn,"039900","3039900",,Bushwick (East),BK0402,BK04,BK04 Bushwick (CD 4 Equivalent),"36047039900","4304",6391.34874719000,1627809.17944000009,151229.397,"0","1",15164894.247381,14925.757219,1627809.179
"400","3",Brooklyn,"040000","3040000",,Gravesend (West),BK1103,BK11,BK11 Bensonhurst-Bath Beach (CD 11 Approximation),"36047040000","4311",6639.76370232000,2058373.12048000004,191228.147,"0","1",15164894.247381,14925.757219,2058373.120
"401","3",Brooklyn,"040100","3040100",,Bushwick (East),BK0402,BK04,BK04 Bushwick (CD 4 Equivalent),"36047040100","4304",5246.29991200000,1718319.03172999993,159638.033,"0","1",15164894.247381,14925.757219,1718319.032
"402","3",Brooklyn,"040200","3040200",,Gravesend (West),BK1103,BK11,BK11 Bensonhurst-Bath Beach (CD 11 Approximation),"36047040200","4311",5858.27215231000,2126179.91292000003,197527.517,"0","1",15164894.247381,14925.757219,2126179.913
"403","3",Brooklyn,"040300","3040300",,Bushwick (East),BK0402,BK04,BK04 Bushwick (CD 4 Equivalent),"36047040300","4304",6937.01770805000,2208072.00506999996,205137.809,"0","1",15164894.247381,14925.757219,2208072.005
"404","3",Brooklyn,"040400","3040400",,Gravesend (West),BK1103,BK11,BK11 Bensonhurst-Bath Beach (CD 11 Approximation),"36047040400","4311",7953.54165446000,1653839.79046000005,153646.064,"0","1",15164894.247381,14925.757219,1555130.941
"405","3",Brooklyn,"040500","3040500",,Bushwick (East),BK0402,BK04,BK04 Bushwick (CD 4 Equivalent),"36047040500","4304",5083.97780145000,1496440.31691999990,139024.632,"0","1",15164894.247381,14925.757219,1496440.317
"406","3",Brooklyn,"040600","3040600",,Gravesend (West),BK1103,BK11,BK11 Bensonhurst-Bath Beach (CD 11 Approximation),"36047040600","4311",5563.96594425000,1584439.82346999994,147198.588,"0","1",15164894.247381,14925.757219,1584439.823
"408","3",Brooklyn,"040800","3040800",,Gravesend (West),BK1103,BK11,BK11 Bensonhurst-Bath Beach (CD 11 Approximation),"36047040800","4311",5644.72223269000,1652207.63400000008,153494.410,"0","1",15164894.247381,14925.757219,1652207.634
"409","3",Brooklyn,"040900","3040900",,Bushwick (East),BK0402,BK04,BK04 Bushwick (CD 4 Equivalent),"36047040900","4304",5315.53797638000,1773606.99178999988,164779.587,"0","1",15164894.247381,14925.757219,1773661.125
"410","3",Brooklyn,"041000","3041000",,Gravesend (West),BK1103,BK11,BK11 Bensonhurst-Bath Beach (CD 11 Approximation),"36047041000","4311",5990.26496371000,1537209.62338000000,142810.789,"0","1",15164894.247381,14925.757219,1537209.623
"411","3",Brooklyn,"041100","3041100",,Bushwick (East),BK0402,BK04,BK04 Bushwick (CD 4 Equivalent),"36047041100","4304",4966.66300985000,1433607.15244000009,133189.644,"0","1",15164894.247381,14925.757219,1433632.480
"412","3",Brooklyn,"041200","3041200",,Gravesend (West),BK1103,BK11,BK11 Bensonhurst-Bath Beach (CD 11 Approximation),"36047041200","4311",5466.78299366000,1780125.31547000003,165378.370,"0","1",15164894.247381,14925.757219,1780125.315
"413","3",Brooklyn,"041300","3041300",,Bushwick (East),BK0402,BK04,BK04 Bushwick (CD 4 Equivalent),"36047041300","4304",5284.90262510000,1745182.86345000006,162133.833,"0","1",15164894.247381,14925.757219,1735038.219
"414.01","3",Brooklyn,"041401","3041401",,Gravesend (East)-Homecrest,BK1501,BK15,BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation),"36047041401","4315",5189.96905908000,1454192.41739000008,135098.288,"0","1",15164894.247381,14925.757219,1454192.417
"414.02","3",Brooklyn,"041402","3041402",,Gravesend (East)-Homecrest,BK1501,BK15,BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation),"36047041402","4315",5695.76631854000,1659482.13086999999,154170.258,"0","1",15164894.247381,14925.757219,1615219.281
"415","3",Brooklyn,"041500","3041500",,Bushwick (East),BK0402,BK04,BK04 Bushwick (CD 4 Equivalent),"36047041500","4304",5326.72490867000,1750287.74374999991,162608.128,"0","1",15164894.247381,14925.757219,1113885.129
"416","3",Brooklyn,"041600","3041600",,Gravesend (East)-Homecrest,BK1501,BK15,BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation),"36047041600","4315",6169.28078132000,1749784.49979000003,162559.586,"0","1",15164894.247381,14925.757219,346418.194
"417","3",Brooklyn,"041700","3041700",,Bushwick (East),BK0402,BK04,BK04 Bushwick (CD 4 Equivalent),"36047041700","4304",5025.01521925000,1519400.59480999992,141157.892,"0","1",15164894.247381,14925.757219,775949.473
"418","3",Brooklyn,"041800","3041800",,Gravesend (East)-Homecrest,BK1501,BK15,BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation),"36047041800","4315",6582.86510587000,1773170.38449999993,164732.269,"0","1",15164894.247381,14925.757219,613336.262
"419","3",Brooklyn,"041900","3041900",,Bushwick (East),BK0402,BK04,BK04 Bushwick (CD 4 Equivalent),"36047041900","4304",5222.70025460000,1646861.68824000005,152999.519,"0","1",15164894.247381,14925.757219,1142586.342
"421","3",Brooklyn,"042100","3042100",,Bushwick (West),BK0401,BK04,BK04 Bushwick (CD 4 Equivalent),"36047042100","4304",5252.77170914000,1651413.33407999994,153422.408,"0","1",15164894.247381,14925.757219,1574182.373
"422","3",Brooklyn,"042200","3042200",,Gravesend (East)-Homecrest,BK1501,BK15,BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation),"36047042200","4315",6172.10890760000,2443185.61519999988,226978.525,"0","1",15164894.247381,14925.757219,2428725.943
"423","3",Brooklyn,"042300","3042300",,Bushwick (West),BK0401,BK04,BK04 Bushwick (CD 4 Equivalent),"36047042300","4304",5572.23498126000,1961468.19750000001,182227.685,"0","1",15164894.247381,14925.757219,1961468.197
"424","3",Brooklyn,"042400","3042400",,Gravesend (West),BK1103,BK11,BK11 Bensonhurst-Bath Beach (CD 11 Approximation),"36047042400","4311",6586.20069250000,1733612.86180000007,161057.302,"0","1",15164894.247381,14925.757219,1733612.862
"425","3",Brooklyn,"042500","3042500",,Bushwick (West),BK0401,BK04,BK04 Bushwick (CD 4 Equivalent),"36047042500","4304",5251.94000938000,1806380.02429000009,167819.455,"0","1",15164894.247381,14925.757219,1501277.979
"426","3",Brooklyn,"042600","3042600",,Gravesend (West),BK1103,BK11,BK11 Bensonhurst-Bath Beach (CD 11 Approximation),"36047042600","4311",5548.58075278000,1829969.17647999991,170009.036,"0","1",15164894.247381,14925.757219,1829969.176
"427","3",Brooklyn,"042700","3042700",,Bushwick (West),BK0401,BK04,BK04 Bushwick (CD 4 Equivalent),"36047042700","4304",5232.07671728000,1595262.24548000004,148205.854,"0","1",15164894.247381,14925.757219,1595262.245
"428","3",Brooklyn,"042800","3042800",,Gravesend (West),BK1103,BK11,BK11 Bensonhurst-Bath Beach (CD 11 Approximation),"36047042800","4311",6669.64558128000,1773181.70730999997,164733.327,"0","1",15164894.247381,14925.757219,1611270.131
"429","3",Brooklyn,"042900","3042900",,Bushwick (West),BK0401,BK04,BK04 Bushwick (CD 4 Equivalent),"36047042900","4304",5385.17116008000,1809836.58903999999,168140.587,"0","1",15164894.247381,14925.757219,1736000.962
"430","3",Brooklyn,"043000","3043000",,Bensonhurst,BK1101,BK11,BK11 Bensonhurst-Bath Beach (CD 11 Approximation),"36047043000","4311",6283.85131862000,1721309.83630999993,159914.376,"0","1",15164894.247381,14925.757219,1677282.791
"431","3",Brooklyn,"043100","3043100",,Bushwick (West),BK0401,BK04,BK04 Bushwick (CD 4 Equivalent),"36047043100","4304",5386.79975828000,1810786.76408999995,168228.829,"0","1",15164894.247381,14925.757219,128368.589
"432","3",Brooklyn,"043200","3043200",,Bensonhurst,BK1101,BK11,BK11 Bensonhurst-Bath Beach (CD 11 Approximation),"36047043200","4311",5546.24010842000,1594317.09098000010,148116.434,"0","1",15164894.247381,14925.757219,1594317.091
"434","3",Brooklyn,"043400","3043400",,Bensonhurst,BK1101,BK11,BK11 Bensonhurst-Bath Beach (CD 11 Approximation),"36047043400","4311",5543.21159991000,1509164.71188000008,140205.532,"0","1",15164894.247381,14925.757219,1509164.712
"435","3",Brooklyn,"043500","3043500",,Bushwick (East),BK0402,BK04,BK04 Bushwick (CD 4 Equivalent),"36047043500","4304",5385.05161821000,1810895.27328000008,168238.844,"0","1",15164894.247381,14925.757219,20866.781
"436","3",Brooklyn,"043600","3043600",,Bensonhurst,BK1101,BK11,BK11 Bensonhurst-Bath Beach (CD 11 Approximation),"36047043600","4311",5828.14349772000,1480301.69715999998,137524.140,"0","1",15164894.247381,14925.757219,1480301.697
"437","3",Brooklyn,"043700","3043700",,Bushwick (East),BK0402,BK04,BK04 Bushwick (CD 4 Equivalent),"36047043700","4304",5385.65937792000,1809983.89256999991,168154.139,"0","1",15164894.247381,14925.757219,1473201.492
"438","3",Brooklyn,"043800","3043800",,Mapleton-Midwood (West),BK1204,BK12,BK12 Borough Park-Kensington (CD 12 Approximation),"36047043800","4312",5435.94197574000,1671530.59195000003,155289.773,"0","1",15164894.247381,14925.757219,1671530.592
"439","3",Brooklyn,"043900","3043900",,Bushwick (East),BK0402,BK04,BK04 Bushwick (CD 4 Equivalent),"36047043900","4304",8162.50334273000,2152392.91290999996,199965.272,"0","1",15164894.247381,14925.757219,89181.148
"440","3",Brooklyn,"044000","3044000",,Mapleton-Midwood (West),BK1204,BK12,BK12 Borough Park-Kensington (CD 12 Approximation),"36047044000","4312",6721.50846783000,2173529.60592000000,201926.936,"0","1",15164894.247381,14925.757219,2147272.255
"442","3",Brooklyn,"044200","3044200",,Mapleton-Midwood (West),BK1204,BK12,BK12 Borough Park-Kensington (CD 12 Approximation),"36047044200","4312",6808.86896637000,1969036.03796999995,182928.899,"0","1",15164894.247381,14925.757219,1182640.279
"443","3",Brooklyn,"044300","3044300",,Bushwick (West),BK0401,BK04,BK04 Bushwick (CD 4 Equivalent),"36047044300","4304",5552.17269266000,1805749.92638000008,167760.944,"0","1",15164894.247381,14925.757219,225397.519
"444","3",Brooklyn,"044400","3044400",,Mapleton-Midwood (West),BK1204,BK12,BK12 Borough Park-Kensington (CD 12 Approximation),"36047044400","4312",6032.53571300000,1878089.97089000000,174479.842,"0","1",15164894.247381,14925.757219,1878089.971
"445","3",Brooklyn,"044500","3044500",,Bushwick (West),BK0401,BK04,BK04 Bushwick (CD 4 Equivalent),"36047044500","4304",5590.85454677000,1827455.90329999989,169777.536,"0","1",15164894.247381,14925.757219,1595646.925
"446","3",Brooklyn,"044600","3044600",,Mapleton-Midwood (West),BK1204,BK12,BK12 Borough Park-Kensington (CD 12 Approximation),"36047044600","4312",6422.34605307000,1523482.71971999994,141535.820,"0","1",15164894.247381,14925.757219,1523482.720
"447","3",Brooklyn,"044700","3044700",,Bushwick (West),BK0401,BK04,BK04 Bushwick (CD 4 Equivalent),"36047044700","4304",5524.51648787000,1752244.61959000002,162790.149,"0","1",15164894.247381,14925.757219,1752244.620
"448","3",Brooklyn,"044800","3044800",,Mapleton-Midwood (West),BK1204,BK12,BK12 Borough Park-Kensington (CD 12 Approximation),"36047044800","4312",7926.58735463000,2419978.34323999984,224822.870,"0","1",15164894.247381,14925.757219,2419978.343
"449.01","3",Brooklyn,"044901","3044901",,East Williamsburg,BK0104,BK01,BK01 Williamsburg-Greenpoint (CD 1 Equivalent),"36047044901","4301",9720.73013176000,4142652.58768999996,384877.713,"0","1",15164894.247381,14925.757219,742551.430
"450","3",Brooklyn,"045000","3045000",,Mapleton-Midwood (West),BK1204,BK12,BK12 Borough Park-Kensington (CD 12 Approximation),"36047045000","4312",6231.17106636000,2370291.96261999989,220206.975,"0","1",15164894.247381,14925.757219,2370291.963
"452","3",Brooklyn,"045200","3045200",,Mapleton-Midwood (West),BK1204,BK12,BK12 Borough Park-Kensington (CD 12 Approximation),"36047045200","4312",7171.83886990000,2005613.05209999997,186327.210,"0","1",15164894.247381,14925.757219,1362132.597
"453","3",Brooklyn,"045300","3045300",,East Williamsburg,BK0104,BK01,BK01 Williamsburg-Greenpoint (CD 1 Equivalent),"36047045300","4301",8849.88559924000,3440160.21389999986,319603.883,"0","1",15164894.247381,14925.757219,3432886.375
"454","3",Brooklyn,"045400","3045400",,Mapleton-Midwood (West),BK1204,BK12,BK12 Borough Park-Kensington (CD 12 Approximation),"36047045400","4312",6358.01231885000,1423881.87849000003,132282.686,"0","1",15164894.247381,14925.757219,1239597.201
"456","3",Brooklyn,"045600","3045600",,Mapleton-Midwood (West),BK1204,BK12,BK12 Borough Park-Kensington (CD 12 Approximation),"36047045600","4312",6877.05389777000,1653625.13088000007,153626.648,"0","1",15164894.247381,14925.757219,1030219.970
"458","3",Brooklyn,"045800","3045800",,Mapleton-Midwood (West),BK1204,BK12,BK12 Borough Park-Kensington (CD 12 Approximation),"36047045800","4312",7163.62424093000,1928211.64139000000,179136.533,"0","1",15164894.247381,14925.757219,1860551.867
"460","3",Brooklyn,"046000","3046000",,Flatbush (West)-Ditmas Park-Parkville,BK1402,BK14,BK14 Flatbush-Midwood (CD 14 Approximation),"36047046000","4314",9311.95997531000,2107798.13962000003,195820.807,"0","1",15164894.247381,14925.757219,331074.411
"462.01","3",Brooklyn,"046201","3046201",,Flatbush (West)-Ditmas Park-Parkville,BK1402,BK14,BK14 Flatbush-Midwood (CD 14 Approximation),"36047046201","4314",4984.09943373000,1381203.80765000009,128317.929,"0","1",15164894.247381,14925.757219,1381203.808
"462.02","3",Brooklyn,"046202","3046202",,Mapleton-Midwood (West),BK1204,BK12,BK12 Borough Park-Kensington (CD 12 Approximation),"36047046202","4312",7378.23576208000,1866157.45598999993,173371.490,"0","1",15164894.247381,14925.757219,1866157.456
"464","3",Brooklyn,"046400","3046400",,Mapleton-Midwood (West),BK1204,BK12,BK12 Borough Park-Kensington (CD 12 Approximation),"36047046400","4312",6253.53401868000,1762932.83189000003,163781.623,"0","1",15164894.247381,14925.757219,1762932.832
"468","3",Brooklyn,"046800","3046800",,Mapleton-Midwood (West),BK1204,BK12,BK12 Borough Park-Kensington (CD 12 Approximation),"36047046800","4312",8979.00059245000,3193544.19003999978,296689.476,"0","1",15164894.247381,14925.757219,2963058.899
"470","3",Brooklyn,"047000","3047000",,Borough Park,BK1202,BK12,BK12 Borough Park-Kensington (CD 12 Approximation),"36047047000","4312",7325.24784366000,1966226.00927000004,182668.177,"0","1",15164894.247381,14925.757219,1220669.107
"472","3",Brooklyn,"047200","3047200",,Borough Park,BK1202,BK12,BK12 Borough Park-Kensington (CD 12 Approximation),"36047047200","4312",6789.74043891000,1850619.25049000001,171928.003,"0","1",15164894.247381,14925.757219,883548.178
"474","3",Brooklyn,"047400","3047400",,Borough Park,BK1202,BK12,BK12 Borough Park-Kensington (CD 12 Approximation),"36047047400","4312",6422.10426538000,1892923.31615000009,175858.214,"0","1",15164894.247381,14925.757219,1527557.766
"476","3",Brooklyn,"047600","3047600",,Borough Park,BK1202,BK12,BK12 Borough Park-Kensington (CD 12 Approximation),"36047047600","4312",7553.38060626000,2236222.60792999994,207751.794,"0","1",15164894.247381,14925.757219,2232156.781
"477","3",Brooklyn,"047700","3047700",,East Williamsburg,BK0104,BK01,BK01 Williamsburg-Greenpoint (CD 1 Equivalent),"36047047700","4301",8710.52984517000,2342850.51790999994,217659.878,"0","1",15164894.247381,14925.757219,796631.209
"478","3",Brooklyn,"047800","3047800",,Borough Park,BK1202,BK12,BK12 Borough Park-Kensington (CD 12 Approximation),"36047047800","4312",6946.93037848000,2380722.01476999978,221176.306,"0","1",15164894.247381,14925.757219,2380260.619
